JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457138.5875,0.4,,,Vis.,CKB,,05,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457139.57778,0.4,,,Vis.,BEB,B,04,,10 STAR,Moon,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457145.57361,0.3,,,Vis.,CKB,,05,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457153.30972,0.45,,,Vis.,SGQ,B,alf Leo mv=1.40,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457155.29826,0.39,,,Vis.,SGQ,B,alf CMi mv=0.37,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass corrections.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457218.95625,0.4,,,Vis.,CKB,,01,17,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457228.94236,0.4,,,Vis.,CKB,,01,17,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457231.92569,0.3,,,Vis.,MCOA,UL,01,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457232.93681,0.1,,,Vis.,MCOA,L,01,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457234.9,0.8,,,Vis.,LZT,BL,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457234.92847,0.3,,,Vis.,MCOA,UL,01,09,10 star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457236.94375,0.4,,,Vis.,CKB,,01,17,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457241.91806,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457243.93056,0.3,,,Vis.,MCOA,,01,12,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457246.9,0.7,,,Vis.,LZT,B,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457247.9,0.9,,,Vis.,MOW,,03,12,680101,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457249.93750,0.3,,,Vis.,MCOA,,01,12,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457252.64699,0.77,,,Vis.,SGQ,B,alf Tau mv=0.86,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457256.60417,0.74,,,Vis.,SGQ,,alf Tau mV=0.85,,Tirion2000.0,"""Asiago, Pennar. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457257.93681,0.4,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457262.64583,0.4,,,Vis.,RJOC,,Alf Tau,,"web:""el cielo del me","""Valladolid (Spain). Airmass correction: 0,1 mag.""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2457262.9,0.8,,,Vis.,MOW,,03,12,680101,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457263.54444,0.75,,,Vis.,SGQ,L,bet Tau mV=1.65,alf Tau mV=0.85,Tirion2000.0,"""Asiago, Pennar. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457263.6840,0.8,,,Vis.,DXAA,BL,2,9,RIGEL VS ALDEBARAN,UNAIDED EYE MOON 14-DAYS,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2457263.96875,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457264.65556,0.79,,,Vis.,SGQ,B,alf Tau mV=0.85,,Tirion2000.0,"""Asiago, Pennar. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457266.6179,0.703,0.011,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.93,Z,1.64,1.806,,ALF ORI,AAVSO,STD,,,,
2457266.6206,0.704,0.009,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.90,Z,1.64,1.803,,ALF ORI,AAVSO,STD,,,,
2457266.7,1.0,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457270.92917,0.4,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457272.6,0.3,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457272.95833,0.5,,,Vis.,MCOA,,04,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457273.68750,0.45,,,Vis.,RJOC,,Alf Tau,,"web:""el cielo del me",Madrid (Spain),,,Z,,,,alf Ori,AAVSO,STD,,,,
2457273.7,1.15,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457274.6944,0.9,,,Vis.,DXAA,BL,2,9,RIGEL VS ALDEBARAN,UNAIDED EYE MOON 26-DAYS,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2457274.7,1.1,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457276.8,0.7,,,Vis.,MOW,,03,12,680101,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457278.91319,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457279.6349,0.693,0.007,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.51,Z,1.64,1.786,,ALF ORI,AAVSO,STD,,,,
2457279.90208,0.5,,,Vis.,HMQ,,01,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457280.9,0.6,,,Vis.,SWV,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457280.92361,0.5,,,Vis.,HMQ,,01,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457281.6307,0.704,0.010,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.51,Z,1.64,,,ALF ORI,AAVSO,STD,,,,
2457281.9,0.9,,,Vis.,LZT,B,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457281.91319,0.55,,,Vis.,MDP,B,04,09,10 star 2013,twilight,,,Z,,,,ALF ORI,RASC,STD,,,,
2457282.62500,0.38,,,Vis.,RJOC,,Alf Tau,,"web:""el cielo del me",Valladolid (Spain). Airmass correction: 0.1 Mag.,,,Z,,,,alf Ori,AAVSO,STD,,,,
2457283.6354,0.9,,,Vis.,BSR,,0.5,1.1,SA1968,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457283.65,0.8,,,Vis.,KTZ,,08,,HIP,,,,Z,,,,ALF ORI,,STD,,,,
2457283.91319,0.5,,,Vis.,HMQ,,01,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457284.87153,0.5,,,Vis.,HMQ,,01,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457286.6365,0.720,0.006,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.43,Z,1.64,1.773,,ALF ORI,AAVSO,STD,,,,
2457286.8264,1.0,,,Vis.,KSP,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457287.6355,0.769,0.009,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.42,Z,1.64,1.727,,ALF ORI,AAVSO,STD,,,,
2457287.79861,0.4,,,Vis.,SHA,,0.1,1.9,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457287.9,0.9,,,Vis.,MOW,,05,12,680101,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457287.94444,0.5,,,Vis.,MCOA,,04,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457288.95208,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457289.6,0.3,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457289.6,0.95,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457289.67365,0.64,,,Vis.,SGQ,,alf Tau mv=0.86,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457289.67990,0.63,,,Vis.,SGQ,,alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457290.6597,0.8,,,Vis.,BSR,,0.5,.1,SA1968,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457290.6632,0.7,,,Vis.,DXAA,,4,9,PROCYON VS ALDEBARAN,UNAIDED EYE,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2457291.71181,0.35,,,Vis.,RJOC,,Alf Tau,Alf CMi,"web:""el cielo del me",Madrid (Spain),,,Z,,,,alf Ori,AAVSO,STD,,,,
2457291.8681,1.0,,,Vis.,KGT,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457292.84236,0.65,,,Vis.,MDP,B,04,09,10 star 2013,,,,Z,,,,alf Ori,RASC,STD,,,,
2457293.5979,0.8,,,Vis.,DNO,,00,11,atlas,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457293.6,0.7,,,Vis.,SYU,,04,09,MENTOR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457293.6,0.4,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457293.6,0.95,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457293.63750,0.64,,,Vis.,SGQ,,alf Tau mv=0.86,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye during the lunar eclipse.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457294.6,0.85,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457294.6222,0.5,,,Vis.,KBA,K,04,08,A,BRIGHT STAR CATALOG,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457294.6587,0.718,0.004,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.33,Z,1.64,1.740,,ALF ORI,AAVSO,STD,,,,
2457295.6,0.9,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457295.66,0.5,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457296.6,0.9,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457296.93472,0.4,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457297.6201,0.710,0.006,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.39,Z,1.64,1.782,,ALF ORI,AAVSO,STD,,,,
2457297.744,1.0,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457298.6,0.85,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457303.8361,0.9,,,Vis.,KGT,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457303.9,0.9,,,Vis.,MOW,,05,12,680101,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457304.50,0.6,,,Vis.,KTZ,,04,08,HIP,,,,Z,,,,ALF ORI,,STD,,,,
2457304.56250,0.42,,,Vis.,RJOC,,Alf Tau,,"web:""el cielo del me",Air mass correction: 0.15 mag. Valladolid (Spain),,,Z,,,,alf Ori,AAVSO,STD,,,,
2457304.6792,0.8,,,Vis.,BSR,,0.5,1.1,SA1968,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457305.6500,0.7,,,Vis.,SRAB,,04,09,X15347MK,10.10.2015,,,Z,,,,ALF ORI,BAV,STD,,,,
2457306.1140,-3.827,0.007,,H,KCD,,BETA ORI,,13650PT,,1,,Z,,,,ALF ORI,BAA-VSS,STD,1,,,
2457306.1140,-3.052,0.009,,J,KCD,,BETA ORI,,13650PT,,1,,Z,,,,ALF ORI,BAA-VSS,STD,1,,,
2457306.81667,0.7,,,Vis.,MDP,U,04,09,10 star 2013,,,,Z,,,,ALF ORI,RASC,STD,,,,
2457306.92986,0.6,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457307.6,0.85,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457307.65,0.6,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457307.68750,0.66,,,Vis.,SGQ,,Alf Tau,Alf CMi,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction. """,,,Z,,,,alf Ori,AAVSO,STD,,,,
2457307.9,0.7,,,Vis.,SWV,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457307.94653,0.8,,,Vis.,MCOA,,09,04,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457309.94583,0.7,,,Vis.,MCOA,,09,04,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457310.77639,0.65,,,Vis.,MDP,,04,09,10 star 2013,,,,Z,,,,ALF ORI,RASC,STD,,,,
2457310.9,0.9,,,Vis.,LZT,B,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457311.69444,0.62,,,Vis.,SGQ,,alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye, same altitude.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457311.7153,0.7,,,Vis.,DXAA,,4,9,PROCYON V ALDEBARAN,UNAIDED EYE,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2457312.69306,0.62,,,Vis.,SGQ,U,alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye, stars at same altitude.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457312.91528,0.6,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457313.9,0.9,,,Vis.,MOW,,05,12,680101,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457314.8639,0.9,,,Vis.,KSP,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457315.5,0.8,,,Vis.,REP,,NA,,NA,,,,Z,,,,ALF ORI,AJC,STD,,,,
2457316.0,0.7,,,Vis.,BWW,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457317.62847,0.60,,,Vis.,SGQ,,alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457317.7,0.3,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457318.68750,0.62,,,Vis.,SGQ,,alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye, same altitude.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457319.23264,0.71,,,Vis.,SGQ,,alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with defocus.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457319.6,0.6,,,Vis.,WPT,,0.4,0.8,Astronom. Almanac,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457319.64,0.7,,,Vis.,KTZ,,04,12,HIP,,,,Z,,,,ALF ORI,,STD,,,,
2457319.7,0.3,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457320.92361,0.7,,,Vis.,SHA,,0.4,0.9,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457321.6,0.65,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457323.90625,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457325.75625,0.68,,,Vis.,MDP,B,04,09,10 star 2013,moon close,,,Z,,,,ALF ORI,RASC,STD,,,,
2457326.51042,0.52,,,Vis.,RJOC,,Alf Tau,,"web:""el cielo del me",Moonlight ~75% closer Betelgeuse than albebaran. Madrid (Spain) ,,,Z,,,,alf Ori,AAVSO,STD,,,,
2457327.0,0.9,,,Vis.,BWW,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457327.36,0.8,,,Vis.,KTZ,B,08,,HIP,MOON,,,Z,,,,ALF ORI,,STD,,,,
2457327.45347,0.63,,,Vis.,SGQ,U,alf Tau mv=0.86,,Tirion2000.0/SIMBAD,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457328.6757,0.3,,,Vis.,KBA,K,01,04,A,BRIGHT STAR CATALOG ,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457328.7,0.3,,,Vis.,SPAO,B,03,17,680301,Moon,,,Z,,,,ALF ORI,UAI,STD,,,,
2457328.84028,0.6,,,Vis.,SHA,,0.1,0.9,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457329.5,0.7,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457329.5504,0.702,0.005,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.35,Z,1.64,1.815,,ALF ORI,AAVSO,STD,,,,
2457329.6083,0.8,,,Vis.,BSR,,0.5,1.1,SA1968,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457329.70833,0.4,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457329.81250,0.5,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457329.99167,0.5,,,Vis.,MCOA,,04,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457330.5,0.85,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457330.7,0.3,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457330.7,0.8,,,Vis.,MOW,,03,12,680101,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457331.70,0.6,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457331.725,0.3,,,Vis.,BGZ,,01,04,14473OH,,,,Z,,,,alf Ori,,STD,,,,
2457332.5992,0.650,0.004,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.33,Z,1.64,1.850,,ALF ORI,AAVSO,STD,,,,
2457333.38750,0.67,,,Vis.,SGQ,,alf Tau mv=0.85,,Tirion/SIMBAD,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457333.59722,0.1,,,Vis.,SSAB,BL,0.1,2.1,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457333.7,0.3,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457334.42639,0.63,,,Vis.,SGQ,,alf Tau mv=0.85,beta Ori mv=0.13,Tirion/SIMBAD,"""Lanciano, Santa Croce. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457334.70486,0.6,,,Vis.,MDP,,04,09,10 star 2013,,,,Z,,,,ALF ORI,RASC,STD,,,,
2457335.43924,0.62,,,Vis.,SGQ,,alf Tau mv=0.86,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457335.44444,0.57,,,Vis.,RJOC,,Alf Tau,,"web:""el cielo del me",Valladolid (Spain),,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457335.7,0.3,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2457335.7167,0.7,,,Vis.,SRAB,,49,,X15347MK,09.11.2015,,,Z,,,,ALF ORI,BAV,STD,,,,
2457335.72639,0.4,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457336.65625,0.70,,,Vis.,TDG,,04(ALFCMI),085(ALFTAU),14839BDL,OTHER COMP 01 (BET ORI),,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457337.40486,0.70,,,Vis.,SGQ,,alf Tau mv=0.86,,Tirion2000.0/SIMBAD,"""Roma, Sesto Celere. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457337.73472,0.7,,,Vis.,MCPA,,09,01,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457338.6356,0.669,0.005,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.46,Z,1.64,1.773,,ALF ORI,AAVSO,STD,,,,
2457338.9,0.7,,,Vis.,SWV,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457339.4456,0.680,0.011,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.67,Z,1.64,1.877,,ALF ORI,AAVSO,STD,,,,
2457339.6666,0.1,,,Vis.,DMA,,01,04,10star,,,,Z,,,,ALF ORI,,STD,,,,
2457340.0330,-3.108,0.006,,J,KCD,,BETA ORI,,13650PT,,1,,Z,,,,ALF ORI,BAA-VSS,STD,1,,,
2457340.0330,-3.894,0.010,,H,KCD,,BETA ORI,,13650PT,,1,,Z,,,,ALF ORI,BAA-VSS,STD,1,,,
2457340.6271,0.8,,,Vis.,DNO,,00,11,atlas,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457340.6708,0.3,,,Vis.,KBA,K,01,04,A,BRIGHT STAR CATALOG,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457340.742,0.6,,,Vis.,MJCA,,0.9,0.2,TEN_STAR_TUTORIAL,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2457340.80972,0.6,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457340.9,0.8,,,Vis.,LZT,B,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457341.73472,0.7,,,Vis.,GLG,,0.5,1.1,054907a,naked-eye,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457342.64653,0.6,,,Vis.,MDP,S,00,09,10 star 2013,00 comp=capella,,,Z,,,,ALF ORI,RASC,STD,,,,
2457343.8,0.9,,,Vis.,MOW,,05,12,680101,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457344.7292,0.9,,,Vis.,KSP,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457345.1780,-3.056,0.018,,J,KCD,B,BETA ORI,,13650PT,Taken after astronomical dawn. ,1,,Z,NA,,,alf Ori,BAA-VSS,STD,1,,,
2457345.1780,-3.866,0.004,,H,KCD,B,BETA ORI,,13650PT,Taken after astronomical dawn. ,1,,Z,NA,,,alf Ori,BAA-VSS,STD,1,,,
2457345.65694,0.4,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457346.39,0.9,,,Vis.,KTZ,,01,12,HIP,,,,Z,,,,ALF ORI,,STD,,,,
2457346.752,0.3,,,Vis.,BGZ,,01,04,14473OH,,,,Z,,,,ALF ORI,,STD,,,,
2457347.79097,0.6,,,Vis.,DMPA,,04,09,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457348.51389,0.51,,,Vis.,RJOC,,Alf Tau,Alf CMi,"web:""el cielo del me",Madrid (Spain),,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457349.65417,0.4,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457349.95833,0.6,,,Vis.,DROB,B,0.4,0.8,Citizen Sky,Just before dawn,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457349.96528,0.4,,,Vis.,MCOA,,04,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457350.0370,-3.066,0.002,,J,KCD,,BETA ORI,,13650PT,,1,,Z,,,,ALF ORI,BAA-VSS,STD,1,,,
2457350.0370,-3.862,0.004,,H,KCD,,BETA ORI,,13650PT,,1,,Z,,,,ALF ORI,BAA-VSS,STD,1,,,
2457350.4123,0.650,0.005,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,1.70,Z,1.64,1.777,,ALF ORI,AAVSO,STD,,,,
2457350.5,0.9,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457351.36806,0.54,,,Vis.,SGQ,,alf Tau mv=0.86,beta Ori mv=0.13,Tirion2000.0/SIMBAD,"""Vaticano, Piazza S. Pietro. Naked eye with airmass correction. """,,,Z,,,,alf Ori,AAVSO,STD,,,,
2457351.37014,0.65,,,Vis.,KMIC,B,0.1,0.9,10star,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2457351.541,0.5,,,Vis.,KBA,K,04,08,A,BRIGHT STAR CATALOG,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457353.3,0.1,,,Vis.,SPAO,B,03,,680301,Moon,,,Z,,,,ALF ORI,UAI,STD,,,,
2457353.30069,0.1,,,Vis.,SSAB,,0.1,2.1,10 Star Training Tut,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457353.4,0.9,,,Vis.,BNW,,05,11,1968,,,,Z,,,,ALF ORI,BAV,STD,,,,
2457354.4,0.2,,,Vis.,SPAO,B,03,,680301,Moon,,,Z,,,,ALF ORI,UAI,STD,,,,
2457354.48184,0.51,,,Vis.,SGQ,,alf Tau mv=0.86,,Tirion2000.0/SIMBAD,"""Roma, via della Giuliana. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457354.6326,0.1,,,Vis.,DMA,B,01,04,10star,,,,Z,,,,ALF ORI,,STD,,,,
2457354.90625,1.1,,,Vis.,DPWA,B,01,21,Ten Star Tutorial,Waning gibbous moon ,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2457354.9950,-3.076,0.023,,J,KCD,,BETA ORI,,13650PT,WIND MOVING SCOPE,1,,Z,,,,ALF ORI,BAA-VSS,STD,1,,,
2457354.9950,-3.871,0.042,,H,KCD,,BETA ORI,,13650PT,WIND MOVING SCOPE,1,,Z,,,,ALF ORI,BAA-VSS,STD,1,,,
2457355.6460,-3.156,0.023,,J,RPT,,BETA ORI,,13650PT,,1,,Z,,,,ALPHA_ORI,AAVSO,STD,1,,,
2457355.6460,-3.921,0.074,,H,RPT,,BETA ORI,,13650PT,,1,,Z,,,,ALPHA_ORI,AAVSO,STD,1,,,
2457355.72569,0.6,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
